gene,normal_mean,mi_mean,log2fc,pval
Fgf1,0.09466559917040103,0.219890923949182,1.1351621655880106,1.0202321990631384e-107
Fgf2,0.5731193189645942,0.7441263253279561,0.3710150921089817,5.3656671246758596e-70
Fgf7,0.4717697988997444,0.4417030903429107,-0.09296917293938538,0.29024388816327473
Fgf10,0.08853991429893651,0.02485673819910269,-1.499270644712404,5.130827227091818e-81
Fgfr1,3.5950408312790825,3.2987291741454086,-0.12373839064172593,0.0
Fgfr2,0.03652482273457885,0.23002739672278097,2.3671265258602796,7.882519725606094e-243
Fgfr3,0.05577554932545942,0.05789922722262104,0.04584376277525166,0.0012126378732897377
